right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
33.06055050963308,28.16025568065745,24.73863375370596,21.540659228538015,15.811388300841896,10.198039027185567,13.45362404707371,21.840329667841555,29.274562336608895,29.017236257093817,21.840329667841555,12.041594578792296,8.54400374531753,15.231546211727816,21.213203435596427,25.0
