right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
21.37755832643195,23.0,20.024984394500787,17.11724276862369,12.649110640673518,6.4031242374328485,6.4031242374328485,13.0,18.68154169226941,18.110770276274835,13.038404810405298,6.4031242374328485,5.830951894845301,12.083045973594572,17.26267650163207,20.09975124224178
