right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
35.05709628591621,28.16025568065745,23.769728648009423,18.788294228055936,13.45362404707371,9.219544457292889,15.652475842498529,25.495097567963924,32.14031735997639,30.01666203960727,21.840329667841555,11.31370849898476,8.94427190999916,16.76305461424021,22.02271554554524,26.019223662515376
