right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
30.01666203960727,23.345235059857504,19.924858845171276,14.7648230602334,10.63014581273465,7.615773105863909,13.41640786499874,21.37755832643195,26.076809620810597,26.019223662515376,19.4164878389476,11.180339887498947,5.0990195135927845,9.486832980505138,15.033296378372908,20.09975124224178
