right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
30.265491900843113,21.095023109728988,17.72004514666935,15.264337522473747,12.206555615733702,10.44030650891055,15.0,21.840329667841555,27.459060435491963,26.019223662515376,19.235384061671343,10.816653826391969,6.0,9.848857801796104,15.132745950421556,19.0
