right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
28.284271247461906,27.29468812791236,24.041630560342615,19.697715603592208,15.0,10.198039027185567,12.041594578792296,18.384776310850235,24.515301344262525,24.020824298928627,17.46424919657298,8.48528137423857,6.708203932499369,13.601470508735444,20.024984394500787,24.08318915758459
