right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
33.13608305156178,23.021728866442675,19.6468827043885,16.15549442140351,11.31370849898476,9.219544457292889,14.422205101855956,22.561028345356956,29.274562336608895,29.0,22.360679774997894,12.529964086141668,6.082762530298219,10.295630140987,16.1245154965971,20.0
