right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
28.16025568065745,27.018512172212592,23.53720459187964,20.248456731316587,15.811388300841896,11.40175425099138,12.206555615733702,19.235384061671343,25.298221281347036,23.345235059857504,16.1245154965971,7.0710678118654755,8.48528137423857,16.492422502470642,21.095023109728988,25.0
