right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
25.179356624028344,27.16615541441225,23.769728648009423,20.248456731316587,15.811388300841896,10.770329614269007,10.816653826391969,16.55294535724685,21.587033144922906,21.0,14.560219778561036,7.211102550927978,8.602325267042627,15.524174696260024,21.095023109728988,24.020824298928627
