right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
32.14031735997639,25.179356624028344,21.0,16.0312195418814,9.848857801796104,5.0990195135927845,13.41640786499874,22.360679774997894,28.16025568065745,29.017236257093817,22.02271554554524,11.180339887498947,3.1622776601683795,9.848857801796104,16.278820596099706,21.213203435596427
