right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
23.08679276123039,17.11724276862369,13.601470508735444,10.770329614269007,7.0710678118654755,5.0,10.770329614269007,17.26267650163207,21.095023109728988,20.0,15.132745950421556,8.06225774829855,4.0,8.246211251235321,12.0,15.033296378372908
