right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
33.95585369269929,37.013511046643494,31.25699921617557,27.202941017470888,20.248456731316587,12.649110640673518,15.0,23.259406699226016,31.32091952673165,29.154759474226505,19.235384061671343,9.433981132056603,12.727922061357855,22.47220505424423,29.42787793912432,33.13608305156178
