right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
29.154759474226505,20.223748416156685,16.76305461424021,13.892443989449804,10.0,9.486832980505138,13.038404810405298,20.615528128088304,26.30589287593181,26.0,19.235384061671343,11.180339887498947,5.0990195135927845,8.54400374531753,14.0356688476182,17.029386365926403
