right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
27.459060435491963,24.08318915758459,21.587033144922906,18.027756377319943,13.601470508735444,8.246211251235321,10.63014581273465,18.384776310850235,23.769728648009423,23.08679276123039,16.1245154965971,8.602325267042627,6.324555320336759,13.0,18.110770276274835,21.0
