right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
29.068883707497267,44.72135954999579,38.3275357934736,31.064449134018133,21.095023109728988,8.06225774829855,7.211102550927978,18.110770276274835,26.076809620810597,25.019992006393608,17.0,3.1622776601683795,10.0,24.08318915758459,33.24154027718932,39.45883931389772
