right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
31.144823004794873,29.068883707497267,24.515301344262525,20.248456731316587,15.0,9.055385138137416,12.806248474865695,21.587033144922906,28.284271247461906,27.0,19.4164878389476,9.433981132056603,5.830951894845301,14.317821063276352,21.02379604162864,26.019223662515376
