right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
32.01562118716424,32.0624390837628,27.65863337187866,23.769728648009423,18.601075237738275,12.649110640673518,14.422205101855956,21.470910553583888,28.460498941515414,27.29468812791236,18.110770276274835,8.48528137423857,8.48528137423857,18.68154169226941,25.079872407968907,29.0
