right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
35.6931365951495,32.01562118716424,27.459060435491963,23.08679276123039,17.204650534085253,12.041594578792296,15.556349186104043,25.632011235952593,32.01562118716424,31.144823004794873,21.213203435596427,10.63014581273465,9.433981132056603,18.973665961010276,25.179356624028344,29.017236257093817
