right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
28.861739379323623,27.018512172212592,23.08679276123039,18.439088914585778,12.529964086141668,8.06225774829855,12.727922061357855,19.697715603592208,25.298221281347036,25.317977802344327,18.0,8.54400374531753,5.385164807134504,13.0,19.235384061671343,24.08318915758459
