right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246
20.024984394500787,22.09072203437452,20.09975124224178,16.1245154965971,11.180339887498947,3.605551275463989,4.47213595499958,12.041594578792296,17.0,17.11724276862369,12.16552506059644,5.0990195135927845,2.23606797749979,10.0,16.0312195418814,19.026297590440446
