left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
27.294688127912362,24.515301344262525,18.973665961010276,12.041594578792296,10.0,13.45362404707371,16.55294535724685,19.6468827043885,23.021728866442675,20.024984394500787,17.11724276862369,12.649110640673518,6.324555320336759,8.602325267042627,17.26267650163207,24.020824298928627,26.476404589747453,27.0,23.194827009486403,19.924858845171276,15.264337522473747,10.770329614269007,10.816653826391969,17.46424919657298,22.80350850198276,23.08679276123039,15.132745950421556,7.0710678118654755,7.211102550927978,14.866068747318506,20.223748416156685,24.08318915758459,769.6856501195797,704.3550241178095,745.1952764208855,616.2921385187385,70.02856560004639
