left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
38.47076812334269,34.23448553724738,28.0178514522438,18.24828759089466,9.219544457292887,8.94427190999916,14.422205101855956,19.313207915827967,23.345235059857504,20.09975124224178,16.0,9.486832980505138,6.324555320336759,15.264337522473747,26.570660511172846,34.713109915419565,34.713109915419565,36.345563690772494,30.01666203960727,25.019992006393608,16.492422502470642,8.06225774829855,12.041594578792296,22.135943621178654,29.832867780352597,30.14962686336267,21.02379604162864,8.94427190999916,6.4031242374328485,17.08800749063506,25.709920264364882,31.400636936215164,765.7029450119675,725.6727912771706,749.2669751163467,607.7836786225836,88.84255736976509
