left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
37.12142238654117,33.015148038438355,25.079872407968907,14.317821063276353,9.219544457292887,14.142135623730951,20.591260281974,24.698178070456937,29.614185789921695,25.179356624028344,21.0,14.560219778561036,8.246211251235321,13.45362404707371,24.351591323771842,32.55764119219941,35.90264614203248,27.0,23.194827009486403,18.973665961010276,14.422205101855956,10.04987562112089,15.556349186104045,25.079872407968907,32.28002478313795,32.2490309931942,24.0,13.601470508735444,6.324555320336759,10.816653826391969,18.439088914585774,23.08679276123039,636.4628818713626,594.7982851353894,618.8578188889593,478.9415413179358,81.04936767180853
