left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
27.65863337187866,24.041630560342615,18.788294228055936,11.40175425099138,9.486832980505138,15.0,19.313207915827967,22.561028345356956,26.076809620810597,23.0,19.1049731745428,13.92838827718412,6.708203932499369,7.810249675906654,16.1245154965971,24.186773244895647,28.284271247461902,25.019992006393608,21.37755832643195,18.027756377319946,13.601470508735444,9.055385138137417,12.041594578792296,18.973665961010276,25.495097567963924,25.019992006393608,17.26267650163207,9.219544457292887,6.708203932499369,13.92838827718412,19.1049731745428,22.02271554554524,752.7237208963193,688.6167293930638,728.5554199921925,599.0767897356732,71.11258679024411
