left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
23.021728866442675,21.095023109728988,16.278820596099706,9.433981132056603,7.0,10.63014581273465,15.652475842498529,18.973665961010276,22.360679774997898,19.1049731745428,17.029386365926403,12.165525060596439,5.656854249492381,6.4031242374328485,13.601470508735444,20.024984394500787,26.68332812825267,19.1049731745428,16.492422502470642,13.0,9.219544457292887,7.0710678118654755,12.206555615733702,19.313207915827967,24.041630560342615,23.345235059857504,17.0,9.486832980505138,3.0,8.54400374531753,14.035668847618199,17.0,727.6214675227773,659.0394525367961,701.9494283778569,575.6153229371157,57.14017850864661
