left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
24.331050121192877,21.587033144922902,17.08800749063506,11.313708498984761,8.0,11.313708498984761,14.317821063276353,16.76305461424021,19.1049731745428,17.0,14.142135623730951,10.295630140987,6.082762530298219,9.219544457292887,15.297058540778355,21.02379604162864,26.1725046566048,22.360679774997898,18.973665961010276,15.652475842498529,11.313708498984761,8.0,11.40175425099138,18.027756377319946,23.53720459187964,23.021728866442675,16.278820596099706,8.602325267042627,5.385164807134504,11.40175425099138,16.0,19.1049731745428,729.3730184206158,670.8837455178058,706.8840074580836,574.3561612797412,58.008620049092706
