left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
27.16615541441225,24.331050121192877,18.973665961010276,11.313708498984761,9.219544457292887,13.601470508735444,18.027756377319946,21.37755832643195,25.019992006393608,23.021728866442675,19.1049731745428,14.866068747318506,7.211102550927978,8.48528137423857,17.46424919657298,24.0,32.55764119219941,26.0,22.20360331117452,17.72004514666935,12.206555615733702,8.0,13.601470508735444,22.135943621178654,28.635642126552707,28.160255680657446,21.02379604162864,10.770329614269007,5.0,11.704699910719626,18.24828759089466,22.02271554554524,720.9133096288347,667.994011949209,700.1542687151168,564.7264824673977,69.02897942168927
