left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
23.08679276123039,20.0,14.317821063276353,7.810249675906654,9.433981132056603,16.64331697709324,21.540659228538015,25.298221281347036,28.635642126552707,25.317977802344327,21.213203435596427,15.0,6.708203932499369,5.0,13.92838827718412,19.4164878389476,32.14031735997639,25.179356624028344,21.0,16.0312195418814,9.848857801796104,5.0990195135927845,13.416407864998739,22.360679774997898,28.160255680657446,29.017236257093817,22.02271554554524,11.180339887498949,3.1622776601683795,9.848857801796104,16.278820596099706,21.213203435596427,727.4070387341602,648.0131171511886,698.3702456433837,579.8456691223968,63.63961030678928
