left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398,right_iris-133,right_iris-33,right_iris-7,right_iris-163,right_iris-144,right_iris-145,right_iris-153,right_iris-154,right_iris-155,right_iris-173,right_iris-157,right_iris-158,right_iris-159,right_iris-160,right_iris-161,right_iris-246,middle_left_right,center_edge_top_left,center_edge_top_right,center_edge_bottom_left,center_edge_bottom_right
27.294688127912362,23.53720459187964,18.027756377319946,11.313708498984761,9.055385138137417,12.806248474865697,17.46424919657298,19.6468827043885,23.08679276123039,20.0,17.029386365926403,11.40175425099138,5.385164807134504,8.06225774829855,17.11724276862369,24.020824298928627,26.30589287593181,26.0,22.20360331117452,18.973665961010276,14.422205101855956,9.486832980505138,11.40175425099138,17.46424919657298,23.769728648009426,23.021728866442675,16.278820596099706,7.810249675906654,7.211102550927978,14.866068747318506,20.223748416156685,23.021728866442675,765.0575141778558,700.1521263268434,740.6841432081559,611.5660226009944,70.02856560004639
