left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
23.08679276123039,20.223748416156685,14.317821063276352,7.211102550927978,4.47213595499958,10.770329614269007,16.278820596099706,19.1049731745428,23.021728866442675,20.0,16.1245154965971,10.44030650891055,4.47213595499958,6.708203932499369,14.142135623730953,20.0
