left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
28.635642126552707,25.0,18.384776310850235,10.63014581273465,8.54400374531753,14.7648230602334,20.615528128088304,25.179356624028344,29.017236257093817,26.019223662515376,22.20360331117452,16.15549442140351,8.602325267042627,9.219544457292889,16.278820596099706,24.08318915758459
