left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
42.0,38.05259518088089,31.25699921617557,21.18962010041709,12.806248474865695,10.770329614269007,15.0,19.313207915827967,24.331050121192877,19.026297590440446,14.142135623730953,7.810249675906654,9.219544457292889,18.384776310850235,29.42787793912432,38.05259518088089
