left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
30.364452901377952,27.51363298439521,21.470910553583888,14.866068747318506,12.0,14.142135623730953,17.88854381999832,21.840329667841555,25.079872407968907,22.0,19.1049731745428,13.92838827718412,6.708203932499369,9.433981132056603,18.027756377319943,26.476404589747453
