left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
30.265491900843113,26.68332812825267,20.8806130178211,14.422205101855956,9.486832980505138,12.206555615733702,16.64331697709324,20.615528128088304,23.769728648009423,20.09975124224178,17.029386365926403,11.180339887498947,7.0,11.6619037896906,20.223748416156685,27.018512172212592
