left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
27.018512172212592,24.186773244895647,18.973665961010276,12.806248474865695,12.16552506059644,18.384776310850235,23.323807579381203,26.92582403567252,29.614185789921695,27.29468812791236,24.020824298928627,18.24828759089466,10.0,7.615773105863909,16.15549442140351,23.08679276123039
