left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
27.459060435491963,23.769728648009423,18.384776310850235,12.041594578792296,10.198039027185567,14.212670403551895,18.384776310850235,21.587033144922906,24.08318915758459,22.0,19.235384061671343,14.317821063276352,7.615773105863909,9.219544457292889,16.278820596099706,23.08679276123039
