left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
32.7566787083184,30.083217912982647,22.84731931759173,15.0,12.36931687685298,18.027756377319943,23.769728648009423,28.0713376952364,32.14031735997639,29.274562336608895,25.70992026436488,19.313207915827967,10.0,9.219544457292889,19.4164878389476,28.0713376952364
