left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
43.04648650006177,39.20459156782532,31.575306807693888,21.93171219946131,13.601470508735444,12.083045973594572,16.401219466856727,20.615528128088304,24.331050121192877,20.024984394500787,16.1245154965971,9.433981132056603,8.06225774829855,17.46424919657298,29.274562336608895,38.01315561749642
