left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
38.11823710509184,33.015148038438355,25.079872407968907,15.231546211727816,9.486832980505138,13.45362404707371,18.35755975068582,23.40939982143925,27.459060435491963,23.194827009486403,19.026297590440446,11.180339887498947,4.0,13.41640786499874,24.73863375370596,33.37663853655727
