left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
40.44749683231337,36.87817782917155,29.410882339705484,19.849433241279208,15.132745950421556,17.029386365926403,21.470910553583888,25.70992026436488,30.0,27.073972741361768,23.345235059857504,16.15549442140351,8.54400374531753,13.038404810405298,25.317977802344327,35.05709628591621
