left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
35.05709628591621,31.016124838541646,23.53720459187964,15.811388300841896,13.152946437965904,15.811388300841896,20.0,23.70653918225939,27.202941017470888,23.53720459187964,19.1049731745428,12.16552506059644,6.082762530298219,12.206555615733702,23.08679276123039,30.265491900843113
