left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
24.331050121192877,21.587033144922906,17.08800749063506,10.63014581273465,8.06225774829855,12.806248474865695,17.08800749063506,20.615528128088304,24.186773244895647,21.02379604162864,17.0,11.180339887498947,4.242640687119285,6.708203932499369,15.033296378372908,21.095023109728988
