left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
31.25699921617557,28.442925306655784,22.80350850198276,14.422205101855956,10.198039027185567,12.041594578792296,16.1245154965971,18.027756377319943,21.213203435596427,19.026297590440446,16.1245154965971,11.180339887498947,6.0,11.6619037896906,20.396078054371134,28.0178514522438
