left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
30.265491900843113,26.476404589747453,19.924858845171276,12.806248474865695,9.0,12.041594578792296,16.15549442140351,19.6468827043885,23.08679276123039,20.024984394500787,17.029386365926403,11.40175425099138,5.0990195135927845,9.848857801796104,19.1049731745428,26.019223662515376
