left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
31.32091952673165,27.85677655436824,20.591260281974,13.038404810405298,12.083045973594572,18.35755975068582,23.769728648009423,27.16615541441225,32.01562118716424,29.154759474226505,25.70992026436488,19.235384061671343,11.6619037896906,10.0,18.24828759089466,26.476404589747453
