left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
25.179356624028344,22.09072203437452,17.0,9.486832980505138,6.082762530298219,10.0,14.317821063276352,18.027756377319943,21.587033144922906,18.24828759089466,15.033296378372908,9.055385138137416,3.1622776601683795,8.602325267042627,17.08800749063506,22.561028345356956
