left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
35.4400902933387,32.57299494980466,25.079872407968907,16.278820596099706,13.341664064126334,19.4164878389476,25.96150997149434,30.14962686336267,35.05709628591621,33.24154027718932,29.614185789921695,23.769728648009423,13.45362404707371,10.816653826391969,20.223748416156685,30.4138126514911
