left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
30.80584360149873,28.16025568065745,21.02379604162864,14.422205101855956,12.649110640673518,19.4164878389476,25.298221281347036,29.274562336608895,34.0147027033899,31.144823004794873,27.65863337187866,22.360679774997894,14.422205101855956,12.083045973594572,18.027756377319943,26.076809620810597
