left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
35.17101079013795,31.953090617340916,25.495097567963924,17.029386365926403,14.0,17.69180601295413,21.470910553583888,24.73863375370596,28.0178514522438,25.079872407968907,21.37755832643195,16.55294535724685,9.486832980505138,11.40175425099138,21.095023109728988,30.4138126514911
