left_iris-362,left_iris-382,left_iris-381,left_iris-380,left_iris-374,left_iris-373,left_iris-390,left_iris-249,left_iris-263,left_iris-466,left_iris-388,left_iris-387,left_iris-386,left_iris-385,left_iris-384,left_iris-398
24.020824298928627,22.0,17.029386365926403,9.848857801796104,5.0990195135927845,9.219544457292889,14.317821063276352,17.72004514666935,20.396078054371134,18.110770276274835,16.0312195418814,11.180339887498947,5.0,7.810249675906654,14.866068747318506,21.213203435596427
